what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264108514293
java.vm.specification.version,sysinfo,,,"1.0",1264108514293
java.vm.vendor,sysinfo,,,"Apple Inc.",1264108514293
java.vm.version,sysinfo,,,"1.5.0_22-147",1264108514293
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1264108515323
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264108526531
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108526545
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1264108532533
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264108537408
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264108546398
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108549927
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108549976
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1264108550312
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1264108557755
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1264108557897
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1264108558537
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264108565001
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264108570723
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108577843
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108577858
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264108577880
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1264108577892
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1264108578672
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1264108578884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1264108579984
